595	931	1
550	691	1
550	22	1
422	870	1
208	1164	1
208	454	1
325	319	1
325	1583	1
334	881	1
694	352	1
694	1933	1
694	358	1
271	1205	1
271	507	1
271	349	1
658	1171	1
773	1597	1
494	1572	1
494	1129	1
494	314	1
494	1729	1
550	2018	1
550	1624	1
550	26	1
550	720	1
550	1185	1
550	1503	1
550	2049	1
550	1367	1
550	1495	1
19	1501	1
19	1060	1
19	1581	1
773	515	1
773	452	1
701	1310	1
774	189	1
774	1240	1
773	1449	1
326	281	1
397	1793	1
334	1139	1
334	1875	1
334	1982	1
334	564	1
334	311	1
334	906	1
334	1147	1
334	1274	1
334	197	1
645	1473	1
694	1814	1
694	664	1
694	1273	1
399	1918	1
366	182	1
168	598	1
8	1792	1
8	1360	1
807	899	1
807	377	1
807	10	1
580	1620	1
666	1032	1
666	1742	1
666	1635	1
694	1771	1
222	1866	1
121	1901	1
494	1150	1
597	1568	1
801	2047	1
801	758	1
801	283	1
526	748	1
526	783	1
526	1931	1
526	607	1
765	1197	1
765	1797	1
765	764	1
765	1018	1
733	1571	1
571	492	1
571	1882	1
571	356	1
653	1620	1
578	291	1
550	1102	1
783	429	1
526	1094	1
494	1976	1
158	1401	1
574	768	1
574	63	1
574	931	1
416	591	1
90	870	1
222	1150	1
814	346	1
814	2108	1
814	1022	1
814	1570	1
814	1689	1
158	659	1
158	14	1
158	1615	1
277	1620	1
375	896	1
773	938	1
773	1490	1
773	1955	1
287	1680	1
287	1072	1
287	617	1
287	1798	1
287	1445	1
287	82	1
706	828	1
494	1656	1
518	596	1
550	1271	1
550	140	1
591	1620	1
574	454	1
509	891	1
726	917	1
518	748	1
518	783	1
518	1931	1
518	607	1
774	1781	1
694	1754	1
639	142	1
762	840	1
762	2101	1
323	15	1
323	1418	1
222	1436	1
222	1472	1
144	181	1
144	698	1
144	692	1
441	1893	1
397	268	1
397	1704	1
494	1380	1
494	820	1
140	1132	1
788	747	1
15	301	1
271	143	1
271	649	1
573	828	1
694	1196	1
222	923	1
550	1812	1
550	674	1
550	1654	1
550	117	1
550	555	1
60	8	1
60	1388	1
60	705	1
60	1594	1
60	505	1
60	726	1
60	64	1
680	1147	1
680	1274	1
153	614	1
153	763	1
153	1257	1
153	1712	1
153	350	1
153	671	1
153	411	1
153	406	1
153	107	1
153	401	1
153	827	1
153	48	1
726	856	1
222	1567	1
222	1700	1
494	546	1
78	1620	1
271	304	1
271	1151	1
271	1066	1
271	1801	1
271	2104	1
271	1106	1
271	984	1
271	23	1
271	711	1
491	1112	1
491	1290	1
491	989	1
491	1197	1
491	1797	1
491	764	1
694	1622	1
694	1402	1
753	1975	1
550	404	1
487	896	1
203	1342	1
203	1350	1
399	866	1
8	1239	1
497	189	1
497	1240	1
597	2084	1
597	538	1
597	1720	1
597	873	1
658	912	1
658	1267	1
658	1444	1
658	1348	1
658	1215	1
658	963	1
658	1327	1
572	16	1
397	833	1
426	1515	1
801	912	1
801	1267	1
801	1444	1
140	442	1
676	1895	1
676	1485	1
676	1929	1
676	54	1
676	1061	1
676	60	1
676	1314	1
676	1900	1
676	1286	1
676	1020	1
680	881	1
680	1646	1
680	1411	1
680	1725	1
680	1056	1
680	1737	1
680	1462	1
680	332	1
680	1655	1
680	390	1
680	2105	1
680	275	1
680	1031	1
680	934	1
774	826	1
774	1584	1
694	844	1
285	559	1
271	735	1
271	468	1
33	1211	1
397	1684	1
476	519	1
694	1690	1
519	1342	1
519	1350	1
366	394	1
441	1759	1
441	1311	1
441	1173	1
441	1824	1
441	900	1
441	1968	1
814	1748	1
138	1825	1
263	138	1
263	267	1
263	1789	1
263	1842	1
263	1758	1
263	480	1
774	107	1
397	1856	1
140	1875	1
140	582	1
87	1122	1
578	685	1
597	1314	1
597	1357	1
597	1900	1
597	1286	1
597	1020	1
167	2027	1
217	596	1
140	197	1
550	184	1
8	1108	1
587	1517	1
587	20	1
491	476	1
491	1709	1
491	9	1
491	2031	1
491	346	1
491	2108	1
491	1570	1
491	1689	1
491	489	1
491	1550	1
491	1170	1
758	1927	1
309	882	1
706	391	1
271	1665	1
271	1149	1
271	247	1
271	1319	1
271	1640	1
271	1521	1
726	1671	1
222	691	1
222	22	1
115	425	1
45	1631	1
45	976	1
712	1725	1
712	1462	1
712	332	1
712	1655	1
104	1001	1
553	372	1
553	1668	1
650	210	1
476	1115	1
140	4	1
595	34	1
794	1809	1
353	1720	1
77	338	1
762	1342	1
762	1350	1
712	955	1
712	1415	1
712	1151	1
712	23	1
712	897	1
712	1119	1
712	2109	1
712	571	1
712	2013	1
712	1498	1
712	1747	1
3	1929	1
425	923	1
425	1271	1
425	105	1
425	140	1
425	78	1
425	2103	1
774	2063	1
774	1432	1
711	1142	1
72	1045	1
72	1642	1
72	218	1
72	331	1
353	218	1
353	331	1
494	326	1
595	20	1
756	1517	1
323	585	1
323	992	1
323	1785	1
323	546	1
323	1815	1
323	1364	1
596	596	1
174	141	1
773	363	1
285	1951	1
285	991	1
147	1001	1
309	1001	1
256	1401	1
170	992	1
170	1785	1
170	546	1
170	1815	1
170	1364	1
596	1625	1
210	1700	1
256	659	1
256	14	1
256	1615	1
279	1792	1
279	1360	1
167	1325	1
765	143	1
93	1342	1
93	1350	1
396	596	1
595	1517	1
302	1792	1
302	1360	1
32	1064	1
266	161	1
81	662	1
81	253	1
81	1924	1
81	708	1
81	1353	1
81	86	1
81	222	1
577	596	1
812	1121	1
323	1020	1
765	1562	1
113	2046	1
726	1240	1
814	34	1
531	1620	1
553	1620	1
497	492	1
497	1882	1
497	356	1
126	150	1
578	949	1
98	142	1
512	468	1
636	1671	1
729	1716	1
309	1574	1
765	185	1
183	1342	1
183	1350	1
578	1609	1
386	1918	1
295	747	1
453	1665	1
453	1149	1
453	247	1
453	1319	1
453	1640	1
453	1521	1
312	1462	1
312	442	1
312	390	1
312	2105	1
312	275	1
312	1031	1
312	981	1
312	934	1
312	582	1
197	1057	1
818	1853	1
818	658	1
818	210	1
312	1851	1
312	1725	1
312	1056	1
312	1147	1
312	1274	1
300	150	1
550	317	1
787	944	1
787	1314	1
696	222	1
108	1171	1
256	1805	1
256	585	1
661	735	1
661	468	1
153	1321	1
33	1699	1
33	958	1
33	1333	1
33	1610	1
33	395	1
33	420	1
701	1449	1
487	842	1
491	224	1
491	1205	1
636	654	1
140	819	1
488	1878	1
584	1853	1
584	658	1
584	210	1
168	338	1
470	224	1
470	1205	1
470	507	1
470	349	1
787	2084	1
787	1720	1
238	545	1
712	735	1
712	468	1
0	1571	1
765	1151	1
765	984	1
765	23	1
765	1457	1
256	1567	1
256	1700	1
365	1052	1
365	273	1
365	24	1
765	1446	1
441	454	1
801	637	1
801	514	1
170	352	1
170	1933	1
170	1422	1
170	1293	1
170	1187	1
294	13	1
294	898	1
471	281	1
39	1342	1
39	1350	1
335	1122	1
210	844	1
147	833	1
740	1620	1
812	369	1
275	1321	1
47	574	1
636	2041	1
89	1878	1
355	1571	1
578	791	1
769	34	1
769	1204	1
715	1393	1
323	1045	1
323	1642	1
312	1660	1
312	1033	1
105	1620	1
360	261	1
578	829	1
783	181	1
783	698	1
783	692	1
587	592	1
647	1350	1
749	1342	1
749	1350	1
238	415	1
104	734	1
476	944	1
476	1314	1
476	1357	1
476	57	1
476	1900	1
476	1286	1
476	1020	1
801	338	1
210	1048	1
210	1572	1
210	1456	1
271	105	1
271	2103	1
560	866	1
476	1743	1
476	292	1
476	1643	1
266	224	1
266	1205	1
266	507	1
266	349	1
812	534	1
245	774	1
705	20	1
147	515	1
147	452	1
271	897	1
271	1119	1
271	2109	1
271	571	1
271	2013	1
271	1498	1
271	1747	1
490	1571	1
348	496	1
348	978	1
103	496	1
103	978	1
147	826	1
147	1584	1
219	1094	1
305	100	1
305	1291	1
305	1189	1
305	1707	1
305	1312	1
312	229	1
483	13	1
483	898	1
815	1122	1
762	1579	1
762	816	1
762	484	1
762	765	1
762	1287	1
781	1779	1
781	136	1
147	1113	1
147	670	1
578	1042	1
179	2045	1
179	378	1
8	1057	1
412	1620	1
220	856	1
136	96	1
781	1743	1
329	100	1
329	1291	1
329	1189	1
329	1707	1
329	1312	1
61	34	1
405	34	1
221	496	1
221	978	1
607	496	1
607	978	1
417	225	1
701	1671	1
645	234	1
578	730	1
449	1300	1
701	1122	1
645	1487	1
645	621	1
578	1092	1
578	1283	1
701	785	1
701	1793	1
527	496	1
527	978	1
42	1620	1
594	1809	1
375	1057	1
445	856	1
258	49	1
258	1608	1
104	1633	1
104	144	1
104	30	1
104	1883	1
717	2020	1
220	189	1
121	2002	1
121	257	1
658	338	1
812	1427	1
645	1326	1
456	161	1
124	1817	1
717	307	1
348	49	1
348	1608	1
655	1625	1
659	59	1
659	590	1
121	1764	1
124	849	1
347	1481	1
578	1626	1
812	771	1
208	2046	1
812	651	1
645	1577	1
609	896	1
773	1177	1
280	988	1
280	1589	1
168	1330	1
649	1834	1
452	261	1
250	1204	1
812	1028	1
95	370	1
230	1265	1
230	597	1
230	2058	1
645	1532	1
338	2057	1
758	771	1
789	1043	1
789	1604	1
789	1025	1
789	1972	1
789	784	1
789	693	1
789	985	1
789	1509	1
789	537	1
789	145	1
104	2026	1
801	620	1
801	498	1
371	1265	1
796	1028	1
168	2073	1
168	1086	1
168	1958	1
168	1109	1
287	1413	1
727	175	1
446	1072	1
446	617	1
446	1798	1
446	1445	1
446	82	1
809	1853	1
809	658	1
140	1948	1
98	881	1
98	1646	1
98	1411	1
98	1851	1
98	1725	1
98	143	1
98	1056	1
98	1737	1
98	1462	1
98	442	1
98	715	1
98	50	1
98	332	1
98	1655	1
98	390	1
98	2105	1
98	275	1
98	1031	1
98	981	1
98	649	1
98	934	1
98	416	1
773	1671	1
773	2026	1
45	551	1
196	225	1
177	261	1
104	1542	1
773	1426	1
328	1853	1
328	658	1
574	71	1
620	1265	1
620	2058	1
620	1329	1
620	84	1
773	83	1
717	1952	1
179	1952	1
578	1292	1
544	1959	1
446	1619	1
140	1381	1
628	1562	1
672	185	1
645	159	1
574	616	1
650	178	1
650	1021	1
650	264	1
650	1396	1
650	1587	1
650	1141	1
717	672	1
342	1147	1
342	1274	1
342	197	1
701	1113	1
701	670	1
727	1792	1
727	1360	1
87	1784	1
672	1197	1
278	662	1
278	253	1
278	1924	1
278	708	1
278	1353	1
342	1851	1
342	332	1
342	1655	1
342	390	1
342	2105	1
342	275	1
342	1031	1
342	981	1
342	934	1
342	582	1
342	416	1
662	1535	1
672	393	1
672	521	1
672	412	1
672	128	1
672	1819	1
672	1288	1
672	686	1
208	240	1
208	1527	1
206	1713	1
773	1078	1
149	1935	1
136	2054	1
492	338	1
578	545	1
144	109	1
316	20	1
672	181	1
630	1764	1
630	2002	1
630	257	1
8	181	1
342	143	1
98	1147	1
98	1274	1
717	282	1
717	345	1
210	2061	1
210	1380	1
210	659	1
210	820	1
210	14	1
210	1615	1
210	817	1
210	1401	1
210	2038	1
280	704	1
280	1763	1
280	242	1
280	423	1
493	1878	1
287	338	1
758	1395	1
366	1484	1
446	338	1
98	197	1
801	1496	1
465	161	1
222	2033	1
121	733	1
550	566	1
550	1250	1
550	831	1
620	261	1
446	2062	1
624	34	1
628	881	1
628	1725	1
628	1056	1
651	1871	1
651	669	1
651	592	1
672	1736	1
672	127	1
672	1009	1
672	1733	1
672	1599	1
672	1544	1
773	1861	1
167	743	1
616	1853	1
616	658	1
446	1671	1
280	2031	1
280	852	1
672	1151	1
672	1066	1
672	1801	1
672	1106	1
672	984	1
672	23	1
672	1457	1
578	536	1
578	2106	1
578	6	1
609	919	1
72	1779	1
72	136	1
144	1625	1
418	1176	1
666	603	1
666	2045	1
666	378	1
517	75	1
494	1436	1
494	1472	1
672	2090	1
672	649	1
501	1562	1
8	118	1
617	1550	1
617	993	1
520	750	1
574	1970	1
574	1423	1
789	767	1
812	1927	1
414	749	1
414	1719	1
140	1136	1
140	1154	1
578	1804	1
550	702	1
574	881	1
574	637	1
574	514	1
644	1330	1
397	826	1
397	1584	1
804	1001	1
694	1695	1
222	835	1
628	390	1
628	2105	1
628	275	1
628	1031	1
628	934	1
783	1959	1
168	1496	1
466	638	1
466	2042	1
466	46	1
466	2048	1
466	599	1
466	1284	1
414	1537	1
414	116	1
726	337	1
222	768	1
222	63	1
222	931	1
222	1376	1
222	1420	1
222	1517	1
222	20	1
121	1115	1
280	682	1
752	1792	1
752	1360	1
167	1781	1
666	1117	1
617	476	1
617	1709	1
617	9	1
617	2031	1
617	346	1
617	2108	1
814	1985	1
814	541	1
783	1631	1
783	976	1
789	493	1
773	1466	1
717	87	1
334	1646	1
334	1411	1
334	1851	1
334	1725	1
334	1056	1
334	1737	1
334	1462	1
334	442	1
334	715	1
334	50	1
334	332	1
334	1655	1
334	390	1
334	2105	1
334	275	1
334	1031	1
334	981	1
334	934	1
334	582	1
334	416	1
334	185	1
334	2068	1
334	739	1
334	809	1
334	955	1
334	1415	1
334	98	1
334	2083	1
334	1537	1
334	304	1
334	1151	1
334	801	1
334	1066	1
334	1801	1
334	2104	1
334	1106	1
334	984	1
334	23	1
334	711	1
334	116	1
334	1457	1
726	1633	1
726	144	1
726	30	1
726	1883	1
694	1806	1
727	1918	1
382	370	1
595	596	1
59	338	1
609	666	1
609	1230	1
609	1414	1
609	1258	1
572	1935	1
397	1542	1
440	109	1
440	246	1
325	1636	1
280	1776	1
280	2011	1
578	1468	1
773	734	1
240	672	1
270	1281	1
397	1947	1
121	1738	1
814	1705	1
814	1524	1
814	489	1
814	1550	1
814	1170	1
814	255	1
494	1564	1
382	1122	1
788	1957	1
672	1446	1
91	338	1
753	858	1
224	1867	1
64	1171	1
774	734	1
104	189	1
104	1240	1
717	1751	1
717	811	1
726	1482	1
814	867	1
494	2008	1
382	1671	1
807	1960	1
769	914	1
149	483	1
397	488	1
335	181	1
335	698	1
335	459	1
335	692	1
121	474	1
121	510	1
121	1775	1
446	1863	1
747	1474	1
51	593	1
494	1690	1
140	393	1
54	1043	1
54	1604	1
54	1025	1
54	1972	1
54	784	1
54	693	1
54	985	1
54	1509	1
54	537	1
54	145	1
621	49	1
621	1608	1
271	393	1
72	1465	1
110	1100	1
110	567	1
110	1869	1
110	956	1
110	874	1
110	1598	1
712	224	1
712	1205	1
712	507	1
712	349	1
708	1620	1
91	1413	1
45	881	1
45	1646	1
45	1411	1
45	1851	1
45	1725	1
566	479	1
220	1631	1
220	976	1
446	1122	1
439	1449	1
550	923	1
271	1708	1
271	615	1
271	176	1
271	1458	1
271	1536	1
349	1461	1
574	756	1
514	1517	1
514	20	1
19	868	1
578	1137	1
271	2090	1
271	39	1
71	662	1
71	253	1
71	1924	1
71	708	1
574	1376	1
574	1420	1
680	98	1
680	2083	1
558	870	1
274	1620	1
179	282	1
179	345	1
537	261	1
441	885	1
222	716	1
222	1422	1
222	1494	1
222	1293	1
494	211	1
446	106	1
266	1068	1
45	1139	1
263	1118	1
807	1070	1
807	547	1
763	493	1
763	1227	1
763	1058	1
489	662	1
489	253	1
489	1924	1
489	708	1
489	1353	1
489	86	1
489	222	1
245	1428	1
694	1629	1
158	2038	1
271	1537	1
72	292	1
72	1643	1
81	338	1
144	459	1
622	1625	1
670	713	1
217	181	1
217	698	1
217	692	1
494	766	1
494	1088	1
140	2079	1
747	1535	1
271	81	1
470	296	1
208	525	1
769	417	1
179	672	1
694	1493	1
494	2061	1
494	817	1
259	1781	1
639	1184	1
506	20	1
677	1918	1
353	805	1
494	1016	1
680	2074	1
807	1043	1
807	1604	1
807	1025	1
807	1972	1
807	784	1
807	693	1
807	985	1
807	1509	1
807	537	1
807	145	1
41	20	1
491	1018	1
55	1546	1
55	451	1
55	1630	1
55	443	1
309	1626	1
222	352	1
222	1175	1
222	1933	1
747	2054	1
680	416	1
140	1056	1
140	1737	1
140	1462	1
140	1274	1
144	596	1
489	1853	1
489	658	1
489	210	1
685	990	1
309	1449	1
765	1113	1
765	670	1
426	631	1
222	992	1
222	329	1
222	2025	1
222	1995	1
354	591	1
768	551	1
644	856	1
774	294	1
323	321	1
572	483	1
441	444	1
428	277	1
428	1618	1
305	1792	1
305	1360	1
184	870	1
151	175	1
680	1851	1
680	715	1
680	50	1
774	1722	1
774	600	1
774	1890	1
774	1522	1
774	618	1
774	1003	1
774	386	1
774	115	1
774	1788	1
153	1	1
153	2063	1
153	1432	1
773	1986	1
296	1251	1
726	339	1
140	1501	1
140	1060	1
337	261	1
550	1975	1
185	261	1
574	1295	1
8	445	1
526	1416	1
366	1532	1
441	391	1
140	1446	1
280	919	1
774	1542	1
33	954	1
416	370	1
494	1548	1
747	1551	1
747	712	1
676	1779	1
676	805	1
676	136	1
578	856	1
542	1094	1
597	944	1
597	57	1
680	197	1
290	142	1
773	736	1
553	1374	1
106	1380	1
694	1946	1
140	531	1
87	189	1
87	1240	1
574	591	1
51	321	1
60	1620	1
491	1858	1
491	36	1
104	1078	1
283	344	1
726	301	1
646	1853	1
646	658	1
140	1128	1
140	389	1
140	1448	1
578	1191	1
700	1184	1
774	713	1
170	1485	1
170	1929	1
382	1216	1
676	2084	1
676	538	1
676	1720	1
676	873	1
676	944	1
676	57	1
550	828	1
503	912	1
503	1267	1
503	1444	1
503	1348	1
503	1215	1
503	963	1
503	1327	1
491	1687	1
410	735	1
410	468	1
287	2047	1
287	758	1
287	283	1
309	8	1
309	1388	1
309	705	1
309	1594	1
309	505	1
309	726	1
309	64	1
694	2061	1
694	1380	1
694	820	1
694	817	1
222	184	1
801	598	1
158	1688	1
140	1031	1
140	981	1
87	1671	1
432	346	1
432	2108	1
432	1022	1
432	867	1
432	1570	1
432	1689	1
353	292	1
353	1643	1
353	873	1
622	1284	1
290	1568	1
98	1562	1
650	1764	1
650	1906	1
650	1716	1
726	1781	1
222	513	1
578	2027	1
609	1817	1
609	842	1
72	1622	1
72	837	1
72	1402	1
353	1642	1
353	944	1
353	1314	1
353	1020	1
597	1779	1
597	805	1
597	136	1
687	1501	1
687	1060	1
687	1581	1
713	281	1
309	515	1
309	452	1
130	2057	1
491	1705	1
491	1524	1
693	338	1
382	1449	1
461	856	1
124	1671	1
578	445	1
578	1108	1
119	1433	1
751	224	1
751	1205	1
353	1517	1
353	20	1
418	1271	1
418	105	1
418	140	1
418	78	1
418	2103	1
327	20	1
578	1391	1
591	679	1
263	296	1
774	1	1
375	2047	1
375	758	1
375	283	1
491	1943	1
734	1878	1
765	393	1
765	521	1
765	412	1
765	128	1
765	1819	1
765	1288	1
765	686	1
67	1110	1
617	735	1
617	468	1
694	513	1
87	1633	1
87	144	1
87	30	1
87	1883	1
256	1986	1
574	1625	1
3	1061	1
3	60	1
712	739	1
712	809	1
712	1066	1
712	1801	1
712	984	1
491	1123	1
104	1782	1
476	160	1
476	1770	1
476	254	1
494	1771	1
140	1147	1
3	2084	1
3	1895	1
3	1485	1
3	538	1
3	54	1
3	1720	1
104	1793	1
310	614	1
310	763	1
310	1257	1
310	1712	1
310	350	1
310	406	1
310	48	1
179	996	1
756	20	1
216	768	1
216	63	1
216	931	1
216	1376	1
216	1420	1
363	440	1
363	932	1
363	709	1
363	1685	1
596	1342	1
596	1474	1
54	150	1
64	1164	1
712	1851	1
712	1056	1
712	1737	1
712	715	1
712	50	1
650	1096	1
309	1466	1
476	1126	1
476	1678	1
496	1587	1
496	1141	1
210	132	1
210	352	1
425	1094	1
104	1113	1
104	670	1
374	178	1
374	1021	1
374	264	1
54	284	1
54	1576	1
595	1204	1
802	75	1
737	1792	1
263	1951	1
263	991	1
174	722	1
491	255	1
491	1373	1
323	1976	1
309	338	1
309	748	1
309	783	1
309	1931	1
309	607	1
739	1699	1
739	958	1
739	1333	1
739	1610	1
739	395	1
739	420	1
540	1853	1
540	658	1
540	1096	1
197	1413	1
742	1908	1
170	326	1
170	1757	1
170	943	1
170	403	1
179	1898	1
323	625	1
323	1567	1
323	1700	1
323	1494	1
107	2046	1
753	1061	1
636	1684	1
407	261	1
578	648	1
578	1155	1
578	58	1
578	759	1
470	261	1
312	1737	1
312	715	1
312	50	1
312	332	1
312	1655	1
366	2034	1
765	649	1
121	819	1
121	497	1
595	1863	1
484	75	1
319	604	1
503	1171	1
312	809	1
312	955	1
312	1415	1
312	98	1
312	2083	1
312	304	1
312	1151	1
312	801	1
312	984	1
312	23	1
309	1078	1
396	768	1
396	63	1
729	1906	1
441	1929	1
362	142	1
164	1620	1
271	1457	1
574	845	1
574	152	1
577	1625	1
192	15	1
192	321	1
192	1418	1
491	980	1
104	591	1
729	1853	1
729	658	1
765	1449	1
256	992	1
256	1785	1
135	1116	1
698	2046	1
443	1559	1
323	1263	1
323	1465	1
356	8	1
356	1388	1
356	726	1
356	64	1
747	1015	1
747	1362	1
747	172	1
672	362	1
672	2046	1
578	1647	1
256	132	1
818	1716	1
818	660	1
818	1096	1
818	2002	1
818	257	1
60	479	1
66	344	1
491	1645	1
104	522	1
765	1537	1
525	337	1
54	1892	1
568	1321	1
188	551	1
312	1974	1
312	565	1
312	1389	1
312	495	1
312	699	1
312	630	1
787	873	1
787	57	1
497	662	1
497	253	1
497	1924	1
593	49	1
593	1608	1
624	105	1
624	78	1
624	2103	1
271	1998	1
256	1494	1
256	1293	1
60	1853	1
60	658	1
787	1020	1
457	1769	1
457	444	1
457	968	1
454	735	1
454	468	1
584	660	1
584	1096	1
207	261	1
98	1867	1
19	692	1
366	234	1
767	261	1
215	1620	1
108	478	1
108	245	1
108	808	1
108	1335	1
108	1231	1
108	676	1
108	1425	1
108	1543	1
578	734	1
170	1866	1
469	1092	1
309	108	1
309	680	1
765	1066	1
765	1801	1
765	1106	1
446	580	1
3	596	1
147	713	1
765	1719	1
121	2046	1
224	1458	1
224	1536	1
288	1481	1
636	1001	1
578	396	1
200	1265	1
200	597	1
200	2058	1
69	224	1
69	1205	1
69	507	1
69	349	1
344	2054	1
210	331	1
689	436	1
689	1575	1
689	1114	1
689	1745	1
689	1378	1
689	2086	1
689	1826	1
644	1887	1
170	523	1
650	1663	1
83	49	1
83	1608	1
578	477	1
578	2026	1
341	301	1
210	551	1
788	1605	1
503	1413	1
104	908	1
312	1038	1
280	317	1
615	103	1
783	459	1
170	1695	1
170	358	1
309	1633	1
309	144	1
309	30	1
309	1883	1
431	261	1
699	1620	1
362	261	1
210	1263	1
612	261	1
370	1057	1
383	870	1
3	1517	1
3	20	1
224	302	1
12	1895	1
12	1485	1
12	1929	1
12	538	1
12	54	1
376	528	1
376	1845	1
376	1349	1
376	74	1
376	1823	1
376	1727	1
335	1671	1
271	140	1
271	78	1
271	391	1
271	755	1
303	1784	1
244	1853	1
244	658	1
244	1096	1
285	804	1
563	261	1
578	1739	1
578	772	1
578	2	1
578	1732	1
578	576	1
578	472	1
578	818	1
721	1817	1
23	2046	1
783	444	1
82	1671	1
476	1465	1
476	1779	1
476	844	1
476	805	1
476	136	1
437	1699	1
437	958	1
437	1333	1
437	1610	1
437	395	1
437	420	1
147	856	1
147	189	1
147	1240	1
323	837	1
476	218	1
476	331	1
210	1977	1
210	1129	1
210	314	1
783	968	1
572	234	1
578	1986	1
147	654	1
456	881	1
82	1633	1
82	144	1
82	30	1
82	1883	1
56	1528	1
450	261	1
548	49	1
548	1608	1
272	2047	1
272	758	1
272	283	1
578	121	1
555	1918	1
104	545	1
815	1671	1
176	2023	1
176	1079	1
180	1792	1
180	1360	1
781	805	1
485	142	1
210	1052	1
210	1345	1
210	213	1
210	2097	1
210	273	1
210	24	1
449	701	1
526	1370	1
283	608	1
578	925	1
578	1844	1
781	1465	1
147	1671	1
61	1204	1
405	1204	1
696	1620	1
225	261	1
728	261	1
448	261	1
599	261	1
570	1100	1
570	567	1
570	1869	1
570	956	1
570	874	1
570	1598	1
781	1853	1
781	658	1
124	743	1
124	1122	1
510	826	1
510	1584	1
578	746	1
781	292	1
773	102	1
104	234	1
715	49	1
715	1608	1
626	338	1
191	1620	1
643	261	1
350	496	1
350	978	1
533	47	1
533	1899	1
533	1997	1
529	261	1
124	1609	1
812	301	1
167	1092	1
717	31	1
94	72	1
179	31	1
645	1065	1
812	1538	1
124	1325	1
179	2020	1
124	1340	1
705	1920	1
510	301	1
645	426	1
705	679	1
578	855	1
773	464	1
121	167	1
121	1111	1
220	1671	1
115	1923	1
574	1342	1
717	110	1
717	1480	1
645	87	1
121	32	1
788	1579	1
788	816	1
788	484	1
788	765	1
788	1287	1
213	1784	1
446	93	1
773	587	1
726	1722	1
726	600	1
726	1890	1
726	1522	1
726	618	1
726	1003	1
726	386	1
726	115	1
726	1788	1
510	189	1
510	1240	1
104	1986	1
773	729	1
256	1542	1
645	782	1
356	261	1
645	853	1
645	1394	1
645	2017	1
645	681	1
280	1069	1
280	135	1
280	439	1
9	126	1
645	2034	1
446	1680	1
597	1562	1
597	221	1
543	596	1
758	1148	1
220	1122	1
670	1449	1
121	457	1
121	380	1
121	1315	1
812	1054	1
812	622	1
451	49	1
451	1608	1
620	597	1
574	1692	1
250	878	1
510	1449	1
140	1338	1
140	703	1
140	1302	1
674	1906	1
674	1716	1
668	1385	1
371	597	1
510	1310	1
648	1579	1
648	816	1
648	484	1
648	765	1
648	1287	1
151	1672	1
765	181	1
397	134	1
726	799	1
726	1276	1
726	1993	1
726	886	1
220	789	1
220	279	1
168	1850	1
789	579	1
672	1641	1
165	679	1
165	1920	1
809	1906	1
809	1716	1
8	1164	1
658	1496	1
658	1523	1
658	1549	1
658	455	1
645	16	1
230	1329	1
717	1841	1
441	2093	1
441	1382	1
441	1383	1
441	979	1
380	274	1
726	807	1
726	1019	1
145	1752	1
256	189	1
809	1096	1
773	29	1
95	1449	1
645	1978	1
645	810	1
257	1879	1
494	1688	1
420	1878	1
1	878	1
14	1641	1
441	1146	1
662	1379	1
271	608	1
342	2068	1
342	739	1
342	809	1
342	955	1
342	1415	1
342	98	1
342	2083	1
342	304	1
342	1151	1
342	801	1
342	1066	1
342	1801	1
342	1106	1
342	984	1
342	23	1
446	444	1
342	715	1
342	50	1
773	856	1
717	1130	1
79	1990	1
625	93	1
757	1063	1
757	493	1
757	1478	1
757	1227	1
757	1058	1
757	1059	1
783	419	1
34	735	1
34	468	1
342	393	1
342	521	1
342	412	1
342	128	1
342	1819	1
342	686	1
342	1004	1
342	595	1
208	1853	1
208	658	1
208	1096	1
773	908	1
717	426	1
672	692	1
478	49	1
478	1608	1
278	86	1
278	222	1
645	1476	1
744	1323	1
121	2081	1
121	241	1
121	1181	1
121	1296	1
121	1776	1
121	2011	1
342	649	1
179	1841	1
397	1781	1
328	210	1
397	1714	1
397	1653	1
397	1552	1
494	2033	1
574	433	1
178	1100	1
178	567	1
178	1869	1
178	956	1
178	874	1
178	1598	1
98	2090	1
98	39	1
366	87	1
494	2049	1
494	1367	1
494	1244	1
494	1397	1
494	1526	1
494	1002	1
494	1573	1
494	336	1
656	261	1
672	609	1
672	1123	1
672	1112	1
672	1290	1
672	989	1
167	422	1
672	1004	1
672	595	1
672	1214	1
672	761	1
672	803	1
672	39	1
672	232	1
135	1265	1
135	597	1
135	2058	1
456	1645	1
630	167	1
630	887	1
72	805	1
574	1047	1
574	1613	1
680	221	1
802	72	1
110	1929	1
144	666	1
144	1230	1
144	1414	1
144	1258	1
279	5	1
98	81	1
98	185	1
98	2068	1
98	739	1
98	809	1
98	955	1
98	1415	1
98	98	1
98	2083	1
98	1537	1
98	304	1
98	1151	1
98	801	1
241	1663	1
773	680	1
222	2008	1
222	1656	1
494	716	1
140	2088	1
140	1772	1
574	1236	1
574	1015	1
574	1362	1
574	172	1
574	1128	1
574	389	1
574	1448	1
466	940	1
466	1347	1
466	586	1
466	460	1
466	1163	1
466	1419	1
466	400	1
773	1028	1
414	143	1
414	649	1
414	81	1
726	294	1
115	1496	1
280	417	1
672	231	1
773	1609	1
773	308	1
773	1947	1
149	1487	1
149	621	1
441	702	1
